Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,48,internacional,Excelente,5,54,iconic university,beautiful university you must climb the stairs for a picture you can recognize the university from all over the city,Estados Unidos,ingles,Móvil,2018-04-16
femenino,31,nacional,Excelente,5,49,hermosa,hermoso edificio que permite admirar la tradicional cantera guanajuatense no pudimos entrar pero sin duda es una parada obligatoria para tomar una buena foto,México,espanol,Móvil,2018-04-05
femenino,70,internacional,Regular,3,413,universidad de guanajuato,esto no quiere decir que lo que vas a ver el edificio es un buen universidad tambien hay una tienda de moda puede comprar una mercancia logotipo de la universidad no se puede evitar debido a que el soporte de la universidad me gustaria y tambien hay un producto de mas para los turistas,Japón,japones,PC,2018-04-04
masculino,34,nacional,Excelente,5,8,muy bien,muy bonito lugar para tomarse fotos un imperdible de esta ciudad muchos escalones pero vale la pena,México,espanol,Móvil,2018-04-02
femenino,45,nacional,Excelente,5,123,debes ir,los callejones que te llevan a la universidad son muy lindos y cuando llegas encuentras unas grandes escaleras que te llevan a la universidad fascinante nos encanto el lugar si vas a guanajuato debes conocer este monumento arquitectonico,México,espanol,PC,2018-04-02
femenino,39,nacional,Muy bueno,4,8,imperdible,muy bonito lugar las escaleras espectaculares nos encanto el lugar es una zona muy segura no debes dejar de tomarte la foto,México,espanol,Móvil,2018-04-01
masculino,58,nacional,Excelente,5,43,de las fotos obligadas para facebook e instagram,lo visitamos por la manana y salieron fotos muy bonitas de todo el lugar pues la construccion por si misma es de llamar la atencion,México,espanol,PC,2018-03-26
masculino,47,nacional,Excelente,5,159,impresionante,es impresionante encontrar esta joya arquitectonica con 88 escalones que engalanan la entrada de esta extraordinaria universidad,México,espanol,PC,2018-03-21
femenino,65,internacional,Excelente,5,36,hermoso edificio,imponente edificio con una gran fachada y escaleras empinadas pasos ofrece ideal para grupo o familia de fotos,Alemania,aleman,Móvil,2018-03-21
masculino,22,nacional,Excelente,5,56,lo mejor de guanajuato,es el edificio mas bonito de la ciudad haganse todas las fotos que quieran de verdad vale la pena pasar un buen rato ahi visitenlo varias veces para evitar las conglomeraciones que suele haber lo mas importante es estar atentos al trafico aunque haya policia cuidando a los vehiculos estar al pendiente nunca sobra,México,espanol,Móvil,2018-03-19
femenino,44,nacional,Excelente,5,32,increible,llegar arriba y ver la ciudad desde ahi es increible una joya arquitectonica vale la pena conocerla,México,espanol,PC,2018-03-16
masculino,41,internacional,Muy bueno,4,56,wonderful building,this is a great building that is best seen up close as well as up from the mirador with el pipila the flight of stairs are great fun to climb i actually took some courses there once,Estados Unidos,ingles,PC,2018-03-14
masculino,28,nacional,Excelente,5,92,joya arquitectonica,un bellisimo edificio que adorna las calles coloniales de una maravillosa ciudad en ocasiones con eventos especiales las escalinatas no son para cualquiera ya que son muy pesadas no lo recomiendo mucho en dias de clases ya que hay flujo estudiantil,México,espanol,PC,2018-03-12
femenino,21,nacional,Excelente,5,28,edificio impresionante,en edificio con mucha historia que se conserva en un excelente estado a pesar de tantos anos vale la pena visitar es sin costo,México,espanol,Móvil,2018-03-11
masculino,26,internacional,Muy bueno,4,150,los callejones de la magnifica,caminamos desde el callejon junto a la iglesia que de repente se encuentra este enorme edificio blanco situado entre las magnificas callejones en el sol brillante blanca escalera provoca el deseo de subir a la cima de descubrir pero por desgracia no todas las puertas todos los dias ir a visitar a probar suerte hay escalera de al lado del narrador para explicar la historia campusd hacer una cosa interesante escuelas tienda de ropa o joyas escolares trafico en la gran escalera si esta interesado,Taiwán,chino,PC,2018-03-10
masculino,37,internacional,Excelente,5,15,bellisimo,parada obligatoria arquitectura hermosa magnifica para la vista no hay manera de ir en guanajuato y no se dan cuenta este bello edificio,Italia,italiano,PC,2018-03-05
masculino,47,internacional,Regular,3,2570,hermoso,cuenta con una hermosa arquitectura que recuerda a una iglesia o un castillo medieval pero una casa de estudio una lastima que no sea posible el acceso,Brasil,portuges,Móvil,2018-03-01
masculino,38,nacional,Excelente,5,54,hermosa casa de estudios,es una de las mas bellas construcciones de la ciudad su escalinata es hermosa y vale la pena muchas fotos en ella aunque siempre hay gente alrededor,México,espanol,PC,2018-03-01
masculino,43,internacional,Muy bueno,4,216,universidad de guanajuato que es tambien estudiantes japoneses,este escaleras siempre hay una gran cantidad de personas que hacen simbolo de la universidad de guanajuato en los alrededores vio una figura de estudiantes japoneses es un buen ambiente,Japón,japones,Móvil,2018-02-25
femenino,69,internacional,Muy bueno,4,25,mira hasta cerrar los monumentos historicos,fui en la manana pero no pude apreciarlo bien no habia estudiantes de acuerdo con el conductor de uber pero es un paisaje muy hermoso para ver la imagen colorida casa de pipila,Japón,japones,Móvil,2018-02-24
femenino,35,nacional,Muy bueno,4,83,de las mejores joyas arquitectonicas de guanajuato,visita obligada impresionante construccion entre tantos callejones de camino al museo de diego rivera,México,espanol,PC,2018-02-21
femenino,25,internacional,Muy bueno,4,56,precioso,un edificio precioso y muy caracteristico de la ciudad de obligada visita nos gusto mucho conocerlo,España,espanol,Móvil,2018-02-19
femenino,58,internacional,Excelente,5,757,the view,the university of guanajuato is a centrally located building we could not enter the building but climbing the long set of stairs offers a magnificent view,Canadá,ingles,Móvil,2018-02-17
femenino,32,internacional,Muy bueno,4,7,hermosa universidad,tome las fotos solamente aspecto porque era domingo es la ubicacion que tachiyoreru en el centro de la ciudad para caminar pero era grande hermoso edificio,Japón,japones,Móvil,2018-02-15
masculino,33,internacional,Excelente,5,93,285 years of history,very nice building you cant miss the huge outside staircase i recommend to also go inside and go up a couple of levels 15 minutes and you can have a quick view of the history classroom cafeteria etc in the main building is a small room with extra university information,Chile,ingles,Móvil,2018-02-15
femenino,60,internacional,Muy bueno,4,62,hermosas escaleras,no se puede entrar en la universidad pero sin duda el imponente edificio es impresionante lo legal y observa los estudiantes subir y bajar las escaleras como si no cansado muy hermoso lugar el estudio no debe dar una buena condicion fisica mas alla del titulo,Brasil,portuges,PC,2018-02-08
femenino,45,internacional,Regular,3,332,walk by and look at the architecture,this is not really a place to visit but rather it is a place to look at while walking around and touring the city it is a colonial building with many steps and a place to sit and watch people walking by it is not a destination in itself but you will see it on any walking tour of the city,Estados Unidos,ingles,PC,2018-01-29
femenino,51,internacional,Muy bueno,4,63,hermoso e impresionante lugar,grandeza arquitectonica del lugar y con una escalera que dan ganas de sentarse y tomar una foto de recuerdo gauanajuato simbolo de la cultura y los estudios miticas y seres cervantes autor del trabajo dquixote,Brasil,portuges,Móvil,2018-01-28
masculino,49,internacional,Excelente,5,3298,arquitectura escenica,la alta escalera que conduce a la universidad y el igualmente de alta fachada con los vasos de patrones y ventanas ovaladas son espectaculares alas teatrales del centro de guanajuato sin duda merece una visita no se pierda,Italia,italiano,PC,2018-01-25
masculino,49,internacional,Muy bueno,4,29,colonial building with lots of steps,the architecture is nice theres not a lot of things to do at this building you can climb the steps or take pictures,Estados Unidos,ingles,PC,2018-01-24
masculino,68,nacional,Excelente,5,28,bellisima universidad,sin duda una joya arquitectonica subir sus escalinatas y la vista es imperdible centrico bello y sin duda uno de los tantos edificios que hacen de guanajuato patrimonio de la humanidad he visitado aprox 14 veces la ciudad de guanajuato y no me canso de hacerlo,México,espanol,PC,2018-01-23
femenino,19,nacional,Excelente,5,79,really nice,went there with some friends though we only sat on the steps admire the beauty and took some pictures it sure was worth the walk on the burning sun,México,ingles,PC,2018-01-16
masculino,28,internacional,Muy bueno,4,22,a beautiful building,it is a very beautiful building with too many stairs to climb you would be happy with your picture there,Egipto,ingles,Móvil,2018-01-13
femenino,20,nacional,Excelente,5,25,excelente lugar para descansar,despues de un dia de caminar por guanajuato termina el dia sentado en la parte mas alta de las escaleras recuerda antes de subir pasar por los cafes que se encuentran abajo asi tendras algo que tomar para pasar el rato,México,espanol,PC,2018-01-12
masculino,71,internacional,Muy bueno,4,949,hermoso edificio,nos dirigimos a la universidad bonito edificio moderno con una arquitectura neoclasica que se alinea bien con el centro historico fue construido sobre las ruinas de la antigua universidad jesuita subo 3 tramos de 27 pasos para encontrar un hermoso anfiteatro y una hermosa vista del pipila en la colina opuesta tambien se visita una pequena exposicion en la galeria de arte de la universidad,Canadá,frances,PC,2018-01-06
femenino,37,nacional,Excelente,5,23,universidad guanajuato,este lugar me dejo sin palabras solo puedo decir que se convirtio en uno de lo lugares mas maravillosos que he conocido volveria muchas veces solo para visitar esta maravilla mi lugar favorito en guanajuato,México,espanol,Móvil,2018-01-06
femenino,24,nacional,Muy bueno,4,63,lugar emblematico y visita obligada,si vas al centro de guanajuato debes visitarlo desde el lugar que lo veas es un edificio con una construccion emblematica no pasa desapercibido y resulta atractivo ve comodo y atrevete a subir por todas sus escaleras hasta la puerta principal donde tendras una de las mejores vista de la ciudad de guanajuato,México,espanol,Móvil,2018-01-04
masculino,30,internacional,Muy bueno,4,6,gran arquitectura,muy buen lugar para hacer fotos para los fanaticos de game of thrones no podran negar que este lugar recuerda a la septa de baelor,Panamá,espanol,PC,2018-01-02
masculino,58,nacional,Excelente,5,26,bellisimo edificio,es uno de los edificios mas bonitos de la ciudad que resalta por su color blanco y con escaleras interminables la sala es una belleza antigua iglesia que ahora es utilizada como sala para conferencias y congresos,México,espanol,PC,2018-01-02
masculino,45,internacional,Excelente,5,35,arquitectura impresionante,la universidad es una de las atracciones que no deben faltar en tu visita a la ciudad de guanajuato tiene una escalinata con una vista panoramica y una sensacion dificil de describir tienes que visitarlo,Guatemala,espanol,Móvil,2017-12-28
masculino,29,internacional,Excelente,5,21,maravillosa,primer punto a destacar es que mantienen muy limpia la zona y sus alrededores se encuentra en perfecto estado es hermosa y nos toco un senor nativo que se encontraba explicando la historia que es maravillosa una verdadera obra de arte recomendable asistir con familia ya que ds muy tranquilo y seguro al llegar arriba la vista que se aprecia es en verdad algo hermoso que hace sentir orgulloso de ser mexicano,Honduras,espanol,Móvil,2017-12-27
masculino,58,internacional,Excelente,5,14,impresionante,quizas no sea parada importante pero si es necesaria si hay tiempo libre para recorrer la ciudad y las personas que se acercan para dar informacion son grandiosos se aprende mucho de ellos,Chile,espanol,Móvil,2017-12-25
masculino,27,internacional,Excelente,5,59,gotta climb those stairs,an iconic feature of guanajuato that should be visited i recognized the steps leading up to the university in a scene from the film once upon a time in mexico if it was good enough for antonio banderas it was good enough for me,Canadá,ingles,PC,2017-12-23
masculino,40,nacional,Excelente,5,2,universidad de guanajuato,colonial muy hermosa de visita con toda la familia fue una experiencia inolvidable pasar previo en el callejon del beso y la alhondiga de granaditas,México,espanol,Móvil,2017-12-23
masculino,42,internacional,Excelente,5,107,espectacular construccion de la ciudad,la universidad es una construccion incrustada en las ladera de la montana que hacen que sea uno de los edificios mas espectaculares de la ciudad,Perú,espanol,PC,2017-12-22
masculino,36,internacional,Muy bueno,4,956,love the architecture and as a visitor you are allowed to wander the hallways,there are 2 entrances to the building you can walk up the outdoor stairs or you can walk in through 2 other entrances on the ground floor same side or around the corner the outside architecture is gorgeous the interior is nothing fancy or special but it is always nice to walk through a college building for the overall energy and vibe,Estados Unidos,ingles,PC,2017-12-16
masculino,30,internacional,Excelente,5,59,splendid view,its worth walking up the beautiful limestone stairs from the street once you get to the top ask reception about taking the tiny elevator to the fourth floor which is just down the hallway from the 4th floor terrace the view is spectacular,Canadá,ingles,PC,2017-12-09
masculino,38,nacional,Muy bueno,4,15,hermosa,la escalinata y la explicacion de los senores que estan ahi es lo que vale la pena hay tienda de recuerdos y no esta tan cara entre mas temprano vayan encontraran menos gente,México,espanol,PC,2017-11-27
femenino,24,nacional,Excelente,5,38,espectacular,la vista desde mi terraza de la habitacion unica no pude entrar a la universidad por que estaba cerrada pero por fuera es espectacular,México,espanol,PC,2017-11-26
masculino,32,nacional,Excelente,5,41,impresionante,un lugar muy bonito en el corazon de guanajuato quiero que mis hijos estudien aqui es un edificio de suma importancia para la ciudad,México,espanol,PC,2017-11-24
masculino,29,nacional,Muy bueno,4,22,un edificio espectacular,el edificio es impresionante las escaleras y la vista son bonitas dentro de la universidad tuvimos acceso a un museo de historia natural buen lugar para visitar,México,espanol,PC,2017-11-21
femenino,23,nacional,Excelente,5,155,de lo mas emblematico,una universidad muy hermosa y grande su bien ola arquitectura la podras observar un lugar limpio y tranquilo ademas de visita guiada a un lado les venderan recuerdos de la universidad muy con rica del jardin union traten de llegar en taxi o camion gracias,México,espanol,Móvil,2017-11-21
femenino,29,nacional,Excelente,5,42,preciosa,muy imponente lo mejor de la cuidad para mi gusto esta hermosa imperdible esta justo en el centro de la ciudad y es un edificio precioso,México,espanol,Móvil,2017-11-18
masculino,70,internacional,Excelente,5,925,hermoso edificio escolar que no parece a la universidad,este historico ejemplo universidad construida et al en el siglo 18 gran escalera en la pared blanca esta decorado en todas partes era la pompa no creo que el edificio de la universidad esto tambien puede ir hacia arriba en el techo se puede pasar por alto la ciudad desde alli las escaleras a tu lado tambien hay una tienda que vende la universidad de mercancias,Japón,japones,PC,2017-11-13
masculino,52,internacional,Malo,2,223,edificio muy bonito,impresionante exterior del monumento tomar imagenes hermosas pena una vez dentro lo que hay que decir nada porque alli como sala de conferencias asi que voy a decir no mas,Francia,frances,Móvil,2017-11-11
femenino,62,internacional,Muy bueno,4,71,preciosa universidad,vale la pena conocer esta hermosa universidad su ingreso es gratuito es una universidad de muy alto nivel foto obligada en sus escaleras exteriores,El Salvador,espanol,Móvil,2017-11-06
femenino,29,internacional,Excelente,5,59,tan importante que aparece en el billete de mil pesos,la universidad de guanajuato es tan tradicional e importante que aparece en miles de pesos nota la historia es muy interesante las primeras sillas en la mano en la escuela estaban a cargo de los sacerdotes jesuitas que conto con el apoyo financiero de los mineros de la ciudad en el siglo xviii,Brasil,portuges,PC,2017-10-29
masculino,48,nacional,Excelente,5,18,beautiful architecture,who goes to guanajuato city and does not visit the university it is a beautiful building and a picture in its iconic steps is a must,México,ingles,PC,2017-10-26
femenino,63,internacional,Excelente,5,437,beautiful blending of new and old,the steps and original building were built in the 1700s in 1950 the addition to the right of the steps was added classes are no longer held here it is an administration building a large white screen hangs at the base of the steps and each evening one or more movies are shown bring your own cushion to sit on,Estados Unidos,ingles,PC,2017-10-24
femenino,59,internacional,Excelente,5,175,cool building,this is very nice architectonical piece of art so it is worth seeing in the downtown try to get a glance also inside the building and you will be surprised,Finlandia,ingles,Móvil,2017-10-22
masculino,21,nacional,Excelente,5,449,un edificio espectacular,el edificio de la universidad de guanajuato es muy bonito vale la pena visitar el edificio y si se puede entrar y visitar el interior,México,espanol,Móvil,2017-10-12
femenino,56,nacional,Excelente,5,61,emblema de guanajuato,es de las principales universidades en el pais rica en cultura y en belleza ademas organizadora de gran parte de las actividades que encabezan el festival cervantino es un oasis y es privilegiado quien la conoce a fondo y sabe su historia es un lugar magico entre la magia que rodea a guanajuato lleno de leyendas e historia,México,espanol,PC,2017-10-12
femenino,42,internacional,Muy bueno,4,185,a very famous and iconic university,the architecture and the history of this university is what worth the most you can not miss it walk in thier alley it is beautiful,Estados Unidos,ingles,PC,2017-10-04
masculino,27,nacional,Excelente,5,13,bonito edificio,me encanto muy bonita y la arquitectura sin palabras desde el pipila se ve espectacular pero ya ahi es otra cosa se toman muy bonitas fotos,México,espanol,PC,2017-10-03
masculino,42,nacional,Excelente,5,47,edificio de gran valor historico arquitectonico y cultural,edificio localizado en el centro de guanajuato imponente con su majestuosa arquitectura es un lugar que no puedes dejar de ver en tu visita a la hermosa ciudad de guanajuato,México,espanol,PC,2017-10-03
femenino,27,nacional,Muy bueno,4,3,muy bonita toda,ir a guanajuato y no ir de menos a ver la universidad es como no haber ido no pudimos entrar porque era domingo y no estoy segura de si se permiten visitas dentro de la institucion a los turistas pero con el hecho de ir verla subir y admirar la vista desde arriba ya vale la pena segun nos explico un guia la universidad esta construida toda de piedra hasta ganas me dieron de volver a estudiar en una universidad,México,espanol,PC,2017-10-01
masculino,31,internacional,Regular,3,3,muy pintoresca,esta muy bonita para la foto de postal aunque en ocaciones dependiendo de la temporada hay unos senores pretendiendo ser guia de turistas que por decirte unas cuantas cosas te piden dinero aun cuando uno no pide la informacion,Estados Unidos,espanol,PC,2017-09-26
femenino,30,nacional,Excelente,5,58,congreso veterinario leon,impresionante la arquitectura y como se ha preservado por ano una visita obligatoria con las estudiantiales,México,espanol,Móvil,2017-09-24
masculino,36,nacional,Excelente,5,17,elegancia,la universidad de guanajuato te ofrece un servicio de calidad son personas muy respetuosas y atentas al visitante,México,espanol,PC,2017-09-24
femenino,27,nacional,Excelente,5,4,la arquitectura espectacular,la arquitectura espectacular de lo mas bonito que se puede ver en guanajuato con mucha historia,México,espanol,PC,2017-09-20
masculino,70,internacional,Excelente,5,926,beautiful architecture,the architecture of this sprawling place is very interesting i did not inside any of the buildings but still enjoyed it,España,ingles,PC,2017-09-18
masculino,24,nacional,Excelente,5,93,hermosa visita obligatoria,acudimos 2 veces a la universidad pretendiendo conocerla por dentro y fuera la primera fue imposible ya que las dos veces que fuimos estaba cerrada pero si pudimos verla por fuera su estructura es hermosa y desde sus escaleras tienen buena vista para ciertos lugares de la ciudad visita obligatoria es gratis solo sube los escalones no te arrepentiras,México,espanol,PC,2017-09-17
femenino,43,nacional,Muy bueno,4,65,bellisima,es un imperdible en tu visita a ciudad guanajuato su construccion y su historia el como sigue vigente despues de tantos anos y es una de las mejores universidades del bajio es preciosa la construccion y evidente tienes que subir todas sus escalinatas y tomarte una foto,México,espanol,PC,2017-09-12
masculino,26,nacional,Excelente,5,6,magnifico lugar,es un sitio arquitectonicamente increible se respira un ambiente de conocimiento y cultura en cualquiera de sus rincones,México,espanol,PC,2017-09-12
masculino,31,nacional,Muy bueno,4,10,bonito lugar,muy buen lugar para conocer tomarse muchas fotos pero hasta ahi es un lugar en el cual se tiene mucha historia disfrutenlo,México,espanol,PC,2017-09-11
masculino,65,internacional,Excelente,5,1,el melon grande mas bella,esta es la forma en que mi universidad es uno de los mas sobrios colores de la ciudad de guanajuato se informo que las personas que se oponen al edificio principal construido en el blanco pero despues de la finalizacion del descubrimiento y el dios derramo paleta con siendo muy armonioso y hacer una diferencia poco convencional aqui es ahora el departamento de ciencia politica y derecho plazas para los estudiantes de la escuela por lo general menos probable que se abra sin embargo debido a su ubicacion central muchos turistas algunos buenos restaurantes alrededor pero tratan de evitar al ordenar los muy local plato para comer en realidad no en el habito de todos modos es hermoso,Birmania,chino,Móvil,2017-09-08
masculino,60,internacional,Excelente,5,760,junto con la catedral domina la ciudad,casi tan importante para entender la historia de esta ciudad es el edificio de la universidad que se eleva y mas reconocibles de toda la ciudad una magnifica escalera conduce a la entrada principal donde quiera que se puede esperar en las calles justo detras de toda alza sobre la colina es el gimnasio entre otras bella donde fuimos testigos de unos minutos en un partido de baloncesto,Italia,italiano,PC,2017-09-06
masculino,61,internacional,Muy bueno,4,108,classic architecture,sort of moorish the university building dominates the center of town check out the art gallery towards the templo de la compania sometimes nothing in there sometimes the best exhibits in town worth wandering around the interior courtyards if theyre open formerly a jesuit school now a public university,Estados Unidos,ingles,PC,2017-09-05
masculino,45,nacional,Muy bueno,4,48,do not forget to climb the stairs,nice building and great view from the top this old university main building has severa galleries and a museum take your time and enert it,México,ingles,PC,2017-09-02
masculino,18,internacional,Excelente,5,69,amazing building,the university of guanajuato is so iconic it even appears in a mexican bill its history and art style are what make this place so beautiful walking through guanajuato streets is very nice and its even nicer when you face this giant building during your walk,Colombia,ingles,PC,2017-09-01
femenino,33,internacional,Muy bueno,4,12,beautiful facade,the buildings exterior is breathtaking unfortunately the main doors at the end of the staircase where locked and no public entry was permitted,Estados Unidos,ingles,PC,2017-08-31
femenino,31,nacional,Excelente,5,16,toda una belleza,su arquitectura es fascinante sus patios y museo son encantadores ir a guanajuato y no haber visitado la universidad es como no haber ido del todo,México,espanol,PC,2017-08-23
masculino,37,internacional,Muy bueno,4,55,increible,muy bien cuidadaprolijaordenada y modernaen el centro de la ciudadfalto la vista guiada para ser 10 puntos,Argentina,espanol,PC,2017-08-21
masculino,58,nacional,Muy bueno,4,842,edificio icono de guanajuato,es sin duda uno de los edificios mas emblematicos no solo de guanajuato sino de todo mexicoincluso los billetes de mil tienen su foto al reverso es uno de los sitios iconos de la ciudad vale la pena visitarlo y tomarse la foto,México,espanol,PC,2017-08-18
masculino,32,nacional,Excelente,5,63,de noche se ve bastante hermosa,bonito lugar edificio bastante imponente de noche tiene una vista espectacular para sacarte una foto,México,espanol,PC,2017-08-16
masculino,35,internacional,Excelente,5,84,nice gift shop,id like to spend some time in the main building but didnt its impressive looking and a lot of activity nearby the gift shop is really nice and good objects to purchase,Estados Unidos,ingles,PC,2017-08-16
masculino,46,nacional,Excelente,5,47,interesante,es una de las casas de estudio mas antiguas de latino america interesante conocer su escalinata y edificio,México,espanol,Móvil,2017-08-13
masculino,37,nacional,Excelente,5,8,emblematico lugar en guanajuato,impresionante construccion donde han egresado los grandes personajes del estado de guanajuato toda una tradicion,México,espanol,PC,2017-08-10
femenino,21,nacional,Excelente,5,10,espectacular,uno de los recintos mas hermosos de la cuidad la arquitectura es simplemente sublime y por dentro no se diga mas un lugar lleno de historia y conocimiento me encanta,México,espanol,Móvil,2017-08-09
femenino,49,nacional,Excelente,5,30,impresionante,es un lugar que desde muchos punto de la ciudadn se alcanza a ver si van no dejen de visitar una iglesia que esta en su lado derecho esta hermosa no se como se llama pero por buscar donde sentarme encontre ese lugar mas que tranquilo hermoso no importa tu religion admira la infrestructura,México,espanol,PC,2017-08-08
femenino,40,nacional,Excelente,5,59,hermoso recinto,es un edificio hermoso la vista desde arriba es bonita solo ojala la gente que lo visita lo mantuviera mas limpio,México,espanol,PC,2017-08-08
masculino,70,internacional,Muy bueno,4,82,never saw university architecture like this,a stunning building taking up the whole block a fun little bookstoregift shop students naturally all around which is an interesting category of peoplewatching of its own directly across the street is one of the few places in town to get postcards and they are good ones plus the usual scenic ones the owner speaks a little english and is interesting to talk with,Estados Unidos,ingles,PC,2017-08-03
femenino,55,internacional,Muy bueno,4,207,lots of stairs to this historic complex,the history of this complex of buildings makes it a must see when you visit downtown guanajuato the view is quite impressive from the top of the stairs in front of the newer portion,Estados Unidos,ingles,Móvil,2017-08-02
masculino,27,internacional,Regular,3,24,beautiful,this is a beautiful building but the steps are dirty great place to take family pictures it is near diego rivera house and museum,Estados Unidos,ingles,PC,2017-07-30
femenino,40,internacional,Regular,3,160,linda vista,lo bueno es subir las escalinatas bien temprano de manana por la tarde esta hasta la madre cuando fuimos estaba recien pintado y el olor era un poco molesto pero la vista al funicular y al monumento al pipila lo compensa,Brasil,espanol,Móvil,2017-07-30
masculino,63,internacional,Muy bueno,4,222,gran escalinata,un bonito edificio con una gran escalinata la cual deben subir diariamente sus alumnos para asistir a las clases aquellos que no saben aprovechar las ensenanzas por lo menos terminan su profesion con muy buenas piernas,Perú,ingles,PC,2017-07-30
masculino,33,nacional,Excelente,5,130,visited for the giff,we were here to the guanajuato international film festival this was one is the venues when you visit guanajuato this building is a must the view from above towards el pipila is great,México,ingles,Móvil,2017-07-29
femenino,17,nacional,Excelente,5,95,lugar distinguido,aunque es cansado llegar hasta la puerta de la universidad es un edificio muy bonito y una tradicion visitarlo,México,espanol,PC,2017-07-28
femenino,38,nacional,Muy bueno,4,59,hermosa,linda vista nocturna la escalera permite varias fotos hermosas aunque de noche por la iluminacion cuesta un poco de trabajo,México,espanol,Móvil,2017-07-24
masculino,34,nacional,Excelente,5,19,hermoso,de mis lugares favoritos en guanajuato lo mejor es sentarse en la parte alta para disfrutar la vista del pipila,México,espanol,Móvil,2017-07-22
masculino,37,nacional,Excelente,5,63,impresionante como siempre,la arquitectura y las escaleras son muy atractivas y la tradicion dice que hay que subirlas todas es un buen lugar para descansar y platicar,México,espanol,PC,2017-07-21
masculino,65,nacional,Muy bueno,4,501,increible de dia y de noche,de noche o dia es una visita obligada su iluminacion nocturna la hacen un emblema de guanajuato subir las escaleras puede ser un reto,México,espanol,Móvil,2017-07-18
masculino,22,nacional,Regular,3,14,bonita,arquitectura impactante y a los alrededores tienes muchas cosas que ver vale la pena darse la vuelta,México,espanol,Móvil,2017-07-16
femenino,32,nacional,Excelente,5,3,construccion muy bonita,tiene una construccion muy bonita para ser visitada y es agradable el lugar bonita para sentarte y contemplar el lugar,México,espanol,PC,2017-07-11
masculino,44,nacional,Excelente,5,3,universidad de guanajuato,cuenta con una hermosa fachada y es ideal para sarcarse unas foros en las escaleras es visita obligada en guanajuato ademas de que se encuentra en el centro y posiblemente te toque algun evento es sus escalinatas,México,espanol,PC,2017-07-11
masculino,71,nacional,Excelente,5,24,una belleza arquitectonica,muy pesadita la subida de escalinatas pero val la pena para tomarse una muy buena foto y una exelente vista,México,espanol,PC,2017-07-11
masculino,48,internacional,Excelente,5,16,family reunion,a must to visit the building itself and the surroundings are beautiful and interesting safe place to walk around and reach teatro juarez a lot of good vibe and teenage environment they would love it,Estados Unidos,ingles,Móvil,2017-07-11
masculino,33,internacional,Excelente,5,60,excellent university,having studied spanish here i can attest to what the locals in guanajuato sayu of gto is one of the best universities in mexico,Estados Unidos,ingles,PC,2017-07-10
